2013-08-16 13:16:00,758	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:00,782	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:00,782	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:00,807	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:01,106	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:01,675	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:01,805	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:01,805	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:01,810	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:01,822	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:02,121	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:02,688	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:02,802	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:02,811	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:02,812	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:02,824	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:03,125	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:03,695	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:03,806	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:03,816	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:03,817	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:03,834	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:04,129	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:04,699	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:04,810	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:04,819	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:04,819	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:04,838	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:05,134	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:05,703	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:05,815	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:05,826	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:05,826	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:05,841	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:06,139	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:06,707	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:06,818	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:06,825	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:06,826	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:06,845	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:07,141	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:07,710	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:07,822	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:07,828	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:07,830	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:07,848	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:08,145	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:08,715	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:08,825	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:08,832	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:08,833	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:08,852	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:09,150	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:09,719	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:09,829	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:09,836	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:09,841	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:09,856	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:10,154	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:10,723	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:10,834	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:10,840	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:10,845	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:10,860	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:11,158	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:11,727	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:11,764	ASSIGN	hadoop-512-6	<memory:2048, vCores:1>
2013-08-16 13:16:11,839	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:11,843	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:11,849	HEARTBEAT	hadoop-512-5
2013-08-16 13:16:11,864	HEARTBEAT	hadoop-512-4
2013-08-16 13:16:12,162	HEARTBEAT	hadoop-512-7
2013-08-16 13:16:12,762	HEARTBEAT	hadoop-512-6
2013-08-16 13:16:12,843	HEARTBEAT	hadoop-512-2
2013-08-16 13:16:12,847	HEARTBEAT	hadoop-512-3
2013-08-16 13:16:12,852	HEARTBEAT	hadoop-512-5
