job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1377888891898_0009 19:11:34 19:28:29 1015.0 47 1 5368715060 5368709100 4539499 790628 1 1208220 10091270144 0 7 cp t 1
job_1377888891898_0007 19:11:34 19:35:52 1458.0 44 1 5368715060 5368709100 2324661 1388066 1 1120790 10328387584 0 4 cp t 1
job_1377888891898_0010 19:11:34 19:37:34 1560.0 49 1 5368715060 5368709100 3964621 1167068 1 1202270 10174160896 0 9 cp t 1
job_1377888891898_0006 19:11:33 19:35:33 1440.0 45 1 5368715060 5368709100 2297783 1404223 1 1062850 10333298688 0 5 cp t 1
job_1377888891898_0008 19:11:34 19:36:35 1501.0 51 1 5368715060 5368709100 4349679 1350441 1 1167070 10323537920 0 11 cp t 1
job_1377885090977_0007 18:08:39 18:23:15 876.0 44 1 5368715060 5368709100 2561970 704056 1 1156210 10209103872 0 3 cp t 2
job_1377885090977_0009 18:08:39 18:27:41 1142.0 46 1 5368715060 5368709100 3219802 758599 1 1247080 10247868416 0 6 cp t 2
job_1377885090977_0010 18:08:39 18:45:21 2202.0 47 3 5368715060 5368709100 3531970 1760305 1 1011300 10270461952 31 7 cp t 2
job_1377885090977_0006 18:08:38 18:25:49 1031.0 48 1 5368715060 5368709100 3595217 968801 1 1138230 10206191616 0 8 cp t 2
job_1377885090977_0008 18:08:39 18:30:21 1302.0 46 1 5368715060 5368709100 3786567 1010724 1 1249500 10187624448 0 6 cp t 2
job_1377891901418_0006 20:02:07 20:20:20 1093.0 48 1 5368715060 5368709100 3057565 1058581 1 1118340 10190295040 0 8 cp t 3
job_1377891901418_0008 20:02:08 20:27:03 1495.0 47 1 5368715060 5368709100 3391292 1321986 1 1175460 10272555008 0 7 cp t 3
job_1377891901418_0010 20:02:08 20:27:23 1515.0 48 1 5368715060 5368709100 3464389 1085007 1 1151530 10198482944 0 8 cp t 3
job_1377891901418_0009 20:02:08 20:21:59 1191.0 46 1 5368715060 5368709100 5466577 948612 1 1276180 10004672512 0 5 cp t 3
job_1377891901418_0007 20:02:07 20:24:10 1323.0 43 2 5368715060 5368709100 2208334 1235002 1 1089480 10326274048 0 2 cp t 3
job_1377704540304_0010 15:59:38 16:18:04 1106.0 45 1 5368715060 5368709100 2940593 785146 1 1197970 10211418112 0 5 cp t 4
job_1377704540304_0009 15:59:38 16:20:27 1249.0 45 1 5368715060 5368709100 2829603 1029494 1 1171590 10254856192 0 4 cp t 4
job_1377704540304_0008 15:59:38 16:21:53 1335.0 48 1 5368715060 5368709100 3615397 1193086 1 1166870 10265653248 0 8 cp t 4
job_1377704540304_0006 15:59:37 16:24:40 1503.0 45 2 5368715060 5368709100 2546842 1429305 1 1049210 10316861440 0 5 cp t 4
job_1377704540304_0007 15:59:37 16:13:48 851.0 41 1 5368715060 5368709100 1747119 768817 1 1013030 10338893824 0 1 cp t 4
job_1377877617257_0009 16:03:40 16:28:02 1462.0 46 1 5368715060 5368709100 3212767 1190229 1 1151400 10318639104 0 6 cp t 5
job_1377877617257_0006 16:03:39 16:27:55 1456.0 51 1 5368715060 5368709100 4635655 1389395 1 1093550 10271219712 1 11 cp t 5
job_1377877617257_0010 16:03:40 16:43:12 2372.0 59 2 5368715060 5368709100 3696395 2015715 1 1099070 10211160064 4 19 cp t 5
job_1377877617257_0008 16:03:40 16:22:44 1144.0 43 1 5368715060 5368709100 2592175 1011150 1 1179260 10189926400 0 3 cp t 5
job_1377877617257_0007 16:03:39 16:19:55 976.0 43 1 5368715060 5368709100 1849837 894856 1 976040 10316816384 0 3 cp t 5
job_1377901804846_0007 22:46:48 23:15:01 1693.0 40 1 5368715060 5368709100 2537840 1615735 1 1199070 10226483200 0 0 cp f 1
job_1377901804846_0006 22:46:48 23:05:42 1134.0 40 1 5368715060 5368709100 2105378 1095082 1 1090230 10261360640 0 0 cp f 1
job_1377901804846_0009 22:46:49 23:05:52 1143.0 40 1 5368715060 5368709100 4134535 907980 1 1289700 10173571072 0 0 cp f 1
job_1377901804846_0008 22:46:48 23:02:10 922.0 40 1 5368715060 5368709100 2984985 757414 1 1175050 10204241920 0 0 cp f 1
job_1377901804846_0010 22:46:49 23:17:26 1837.0 40 1 5368715060 5368709100 4458929 1476025 1 1284610 10121281536 0 0 cp f 1
job_1377898283482_0007 21:48:31 22:04:16 945.0 40 1 5368715060 5368709100 2662008 868809 1 1123640 10171891712 0 0 cp f 2
job_1377898283482_0009 21:48:32 22:21:28 1976.0 40 1 5368715060 5368709100 3821793 1731037 1 1288650 10176790528 0 0 cp f 2
job_1377898283482_0008 21:48:32 22:02:02 810.0 40 1 5368715060 5368709100 2937971 658969 1 1184570 10117341184 0 0 cp f 2
job_1377898283482_0010 21:48:32 22:21:58 2006.0 40 1 5368715060 5368709100 3776749 1724784 1 1288960 10162630656 0 0 cp f 2
job_1377898283482_0006 21:48:31 22:05:40 1029.0 40 1 5368715060 5368709100 1679026 992426 1 1030190 10351804416 0 0 cp f 2
job_1377905186979_0006 23:43:10 00:01:51 -85279.0 40 1 5368715060 5368709100 2631759 1082080 1 1046900 10287931392 0 0 cp f 3
job_1377905186979_0007 23:43:10 23:59:50 1000.0 40 1 5368715060 5368709100 5515406 892567 1 1221740 10035077120 0 0 cp f 3
job_1377905186979_0008 23:43:10 00:01:52 -85278.0 40 1 5368715060 5368709100 2500983 949137 1 1183970 10330390528 0 0 cp f 3
job_1377905186979_0010 23:43:10 00:01:33 -85297.0 40 1 5368715060 5368709100 2468108 732856 1 1204020 10201300992 0 0 cp f 3
job_1377905186979_0009 23:43:10 00:01:55 -85275.0 40 1 5368715060 5368709100 1917605 869923 1 1120290 10296659968 0 0 cp f 3
job_1377721066246_0007 20:34:41 20:54:16 1175.0 40 1 5368715060 5368709100 2908054 1054154 1 1181560 10249273344 0 0 cp f 4
job_1377894889209_0009 20:51:36 21:11:26 1190.0 40 1 5368715060 5368709100 4412471 911820 1 1239880 10177040384 1 0 cp f 4
job_1377894889209_0007 20:51:36 21:06:30 894.0 40 1 5368715060 5368709100 3140316 820876 1 1143700 10329837568 0 0 cp f 4
job_1377894889209_0010 20:51:37 21:06:59 922.0 40 1 5368715060 5368709100 6234247 529586 1 1224660 10043613184 0 0 cp f 4
job_1377894889209_0006 20:51:36 21:08:29 1013.0 40 1 5368715060 5368709100 1727087 977994 1 1048240 10344329216 0 0 cp f 4
job_1377907764744_0008 00:26:09 00:39:51 822.0 40 1 5368715060 5368709100 3952644 666163 1 1180490 10173386752 0 0 cp f 5
job_1377907764744_0009 00:26:22 00:56:32 1810.0 40 1 5368715060 5368709100 3888890 1556571 1 1232690 10111356928 0 0 cp f 5
job_1377907764744_0007 00:26:09 00:38:37 748.0 40 1 5368715060 5368709100 2966826 675592 1 1098950 10206269440 0 0 cp f 5
job_1377907764744_0006 00:26:09 00:39:16 787.0 40 1 5368715060 5368709100 2314209 735798 1 1060610 10268966912 0 0 cp f 5
job_1377907764744_0010 00:26:23 00:56:35 1812.0 40 1 5368715060 5368709100 2989047 1434943 1 1177470 10237915136 0 0 cp f 5
