job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1377698062445_0006 14:11:18 14:47:00 2142.0 46 2 5368715060 5368709100 2429197 2104480 1 1048900 10306805760 0 6 cp t 1
job_1377698062445_0010 14:11:18 14:46:53 2135.0 45 1 5368715060 5368709100 3182841 1735182 1 1254900 10196983808 0 5 cp t 1
job_1377698062445_0008 14:11:18 14:45:58 2080.0 47 1 5368715060 5368709100 3952436 1912198 1 1239050 10193674240 0 7 cp t 1
job_1377698062445_0009 14:11:18 14:31:17 1199.0 45 1 5368715060 5368709100 3898415 936281 1 1230790 10127568896 0 5 cp t 1
job_1377698062445_0007 14:11:18 14:32:16 1258.0 45 1 5368715060 5368709100 2821870 1183297 1 1099410 10296258560 0 4 cp t 1
job_1377701672701_0006 15:11:40 15:29:03 1043.0 46 1 5368715060 5368709100 2573849 1007948 1 1050510 10344808448 0 6 cp t 2
job_1377701672701_0008 15:11:40 15:34:53 1393.0 48 1 5368715060 5368709100 5789684 1210505 1 1219310 10137759744 0 8 cp t 2
job_1377701672701_0009 15:11:40 15:29:30 1070.0 48 1 5368715060 5368709100 3769849 755718 1 1200030 10203480064 0 8 cp t 2
job_1377701672701_0010 15:11:40 15:32:06 1226.0 44 1 5368715060 5368709100 2967434 774481 1 1176010 10050715648 0 4 cp t 2
job_1377701672701_0007 15:11:40 15:34:36 1376.0 47 1 5368715060 5368709100 3341106 1306193 1 1101650 10284900352 0 7 cp t 2
job_1377704542759_0010 15:59:40 16:15:00 920.0 44 1 5368715060 5368709100 3252149 588897 1 1215150 10139447296 0 4 cp t 3
job_1377704542759_0009 15:59:39 16:14:06 867.0 53 1 5368715060 5368709100 6038599 630096 1 1196260 10200260608 0 13 cp t 3
job_1377704542759_0008 15:59:39 16:18:11 1112.0 44 1 5368715060 5368709100 2288091 966552 1 1040930 10300817408 0 4 cp t 3
job_1377704542759_0006 15:59:39 16:19:01 1162.0 44 1 5368715060 5368709100 2215256 1122855 1 1096210 10329710592 0 4 cp t 3
job_1377704542759_0007 15:59:39 16:19:59 1220.0 47 1 5368715060 5368709100 3205342 1107182 1 1181380 10249441280 0 7 cp t 3
job_1377691598999_0006 12:23:32 12:47:51 1459.0 46 1 5368715060 5368709100 2696799 1407739 1 1094620 10339201024 0 6 cp t 4
job_1377691598999_0009 12:23:33 12:56:33 1980.0 49 1 5368715060 5368709100 3658824 1717582 1 1209960 10156974080 0 7 cp t 4
job_1377691598999_0008 12:23:33 12:56:43 1990.0 46 1 5368715060 5368709100 3246245 1816950 1 1145220 10146705408 0 6 cp t 4
job_1377691598999_0010 12:23:33 12:39:12 939.0 46 1 5368715060 5368709100 3147420 582496 1 1213980 10216935424 0 6 cp t 4
job_1377691598999_0007 12:23:32 12:48:06 1474.0 47 1 5368715060 5368709100 3430136 1334473 1 1154790 10222252032 0 7 cp t 4
job_1377695065967_0008 13:21:34 13:46:42 1508.0 46 1 5368715060 5368709100 3061758 1357124 1 1189860 10261921792 0 6 cp t 5
job_1377695065967_0010 13:21:34 13:36:08 874.0 46 1 5368715060 5368709100 3443086 525541 1 1209530 10216579072 0 6 cp t 5
job_1377695065967_0006 13:21:34 13:40:24 1130.0 44 1 5368715060 5368709100 2432357 1095120 1 1066500 10194808832 0 4 cp t 5
job_1377695065967_0007 13:21:34 13:35:43 849.0 45 1 5368715060 5368709100 2676718 767307 1 1104550 10221318144 0 5 cp t 5
job_1377695065967_0009 13:21:34 13:46:56 1522.0 47 1 5368715060 5368709100 3513586 1272724 1 1181970 10186534912 0 7 cp t 5
job_1377901804798_0009 22:46:48 23:02:15 927.0 40 1 5368715060 5368709100 4034121 684369 1 1254900 10164125696 0 0 cp f 1
job_1377901804798_0006 22:46:47 23:06:34 1187.0 41 1 5368715060 5368709100 2341529 1140641 1 1127890 10216878080 0 0 cp f 1
job_1377901804798_0010 22:46:48 23:18:49 1921.0 40 1 5368715060 5368709100 4050736 1592943 1 1284620 10139185152 0 0 cp f 1
job_1377901804798_0007 22:46:47 23:04:40 1073.0 40 1 5368715060 5368709100 2509400 995831 1 1160740 10236473344 0 0 cp f 1
job_1377901804798_0008 22:46:48 23:18:15 1887.0 40 1 5368715060 5368709100 3092408 1724085 1 1250410 10225385472 0 0 cp f 1
job_1377711385977_0008 17:53:46 18:08:44 898.0 40 1 5368715060 5368709100 3771870 752587 1 1194090 10193063936 0 0 cp f 2
job_1377711385977_0010 17:53:47 18:15:59 1332.0 40 1 5368715060 5368709100 3525198 944231 1 1228320 9960476672 0 0 cp f 2
job_1377711385977_0006 17:53:46 18:14:16 1230.0 40 1 5368715060 5368709100 2395975 1192265 1 1138570 10236366848 0 0 cp f 2
job_1377711385977_0007 17:53:46 18:07:36 830.0 40 1 5368715060 5368709100 2970451 751189 1 1110600 10293194752 0 0 cp f 2
job_1377711385977_0009 17:53:47 18:08:36 889.0 40 1 5368715060 5368709100 4075121 619387 1 1202450 10059669504 0 0 cp f 2
job_1377721064812_0006 20:34:40 20:48:10 810.0 40 1 5368715060 5368709100 2506081 760447 1 1014580 10218983424 0 0 cp f 3
job_1377721064812_0010 20:34:40 20:56:13 1293.0 40 1 5368715060 5368709100 2715919 900331 1 1209280 10175438848 0 0 cp f 3
job_1377721064812_0008 20:34:40 20:54:03 1163.0 40 1 5368715060 5368709100 4448593 1010081 1 1250050 10097074176 0 0 cp f 3
job_1377721064812_0009 20:34:40 21:12:47 2287.0 46 3 5368715060 5368709100 2273435 2048269 1 1078000 10296074240 7 6 cp f 3
job_1377894889781_0006 20:51:36 21:12:20 1244.0 40 1 5368715060 5368709100 2424741 1206850 1 1112550 10258067456 0 0 cp f 3
job_1377717428447_0010 19:33:53 19:51:48 1075.0 40 1 5368715060 5368709100 2942414 673956 1 1195070 10172923904 0 0 cp f 4
job_1377717428447_0007 19:33:52 20:10:05 2173.0 53 4 5368715060 5368709100 4417597 2053400 1 1025350 10177380352 1 13 cp f 4
job_1377717428447_0008 19:33:52 19:51:56 1084.0 40 1 5368715060 5368709100 4816153 946584 1 1216650 10060050432 0 0 cp f 4
job_1377717428447_0009 19:33:52 19:53:29 1177.0 40 1 5368715060 5368709100 3799076 872880 1 1229270 10154594304 0 0 cp f 4
job_1377717428447_0006 19:33:52 19:46:58 786.0 40 1 5368715060 5368709100 3017022 718809 1 1095690 10253201408 0 0 cp f 4
job_1377714390128_0009 18:43:33 19:09:30 1557.0 40 1 5368715060 5368709100 2675849 1323674 1 1198420 10242924544 0 0 cp f 5
job_1377714390128_0006 18:43:33 18:56:45 792.0 40 1 5368715060 5368709100 2426781 751114 1 1096220 10260152320 0 0 cp f 5
job_1377714390128_0008 18:43:33 19:09:02 1529.0 40 1 5368715060 5368709100 2464245 1404416 1 1132720 10264436736 0 0 cp f 5
job_1377714390128_0010 18:43:33 18:58:38 905.0 40 1 5368715060 5368709100 3507332 569978 1 1208670 10105200640 0 0 cp f 5
job_1377714390128_0007 18:43:33 18:59:59 986.0 40 1 5368715060 5368709100 2893871 885149 1 1162300 10240638976 0 0 cp f 5
job_1377923332881_0007 04:46:04 05:07:00 1256.0 42 1 5368715060 5368709100 3930137 1190784 1 1171690 10103853056 0 2 fs t 1
job_1377923332881_0008 04:46:05 05:27:50 2505.0 45 1 5368715060 5368709100 7589046 2437907 1 1158720 10164629504 0 5 fs t 1
job_1377923332881_0010 04:46:05 05:08:37 1352.0 46 1 5368715060 5368709100 6736395 1264641 1 1132610 10025787392 0 6 fs t 1
job_1377923332881_0009 04:46:05 05:27:37 2492.0 46 1 5368715060 5368709100 7686474 2335917 1 1240440 9882357760 0 6 fs t 1
job_1377923332881_0006 04:46:04 05:27:34 2490.0 47 1 5368715060 5368709100 8121006 2427506 1 1191120 9968861184 0 7 fs t 1
job_1377740259300_0007 01:55:17 02:20:06 1489.0 44 1 5368715060 5368709100 3219904 1424136 1 1217710 10195386368 0 4 fs t 2
job_1377740259300_0010 01:55:18 02:20:21 1503.0 44 1 5368715060 5368709100 4325524 1358226 1 1223830 10145255424 0 4 fs t 2
job_1377740259300_0009 01:55:18 02:14:05 1127.0 43 1 5368715060 5368709100 2685944 1042378 1 1150100 10250776576 0 3 fs t 2
job_1377740259300_0008 01:55:17 02:16:21 1264.0 42 1 5368715060 5368709100 2692551 1201444 1 1183090 10252365824 0 2 fs t 2
job_1377740259300_0006 01:55:17 02:16:11 1254.0 42 1 5368715060 5368709100 2713328 1175592 1 1211280 10274119680 0 2 fs t 2
job_1377916944692_0006 02:59:29 03:13:36 847.0 44 1 5368715060 5368709100 3518287 751835 1 1115100 10194214912 0 4 fs t 3
job_1377724831996_0009 21:37:58 22:16:38 2320.0 50 3 5368715060 5368709100 3954664 2223887 1 1169440 10130288640 0 11 fs t 3
job_1377724831996_0007 21:37:58 21:53:40 942.0 44 1 5368715060 5368709100 3145596 823206 1 1183220 10177245184 0 4 fs t 3
job_1377724831996_0006 21:37:58 21:53:02 904.0 42 1 5368715060 5368709100 3916046 800585 1 1160030 10206679040 0 2 fs t 3
