job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1375727917363_0008 18:49:32 19:00:17 645.0 42 1 5368715100 5368709100 1348156 566563 1 899370 10392104960 0 2 cp t 1
job_1375727917363_0006 18:49:31 19:05:01 930.0 43 1 5368715100 5368709100 1654423 874712 1 931450 10428444672 0 3 cp t 1
job_1375727917363_0010 18:49:33 19:00:42 669.0 43 1 5368715100 5368709100 2415994 469293 1 1099520 10277888000 0 3 cp t 1
job_1375727917363_0007 18:49:31 19:05:58 987.0 43 1 5368715100 5368709100 1310172 920904 1 939280 10412253184 0 3 cp t 1
job_1375727917363_0009 18:49:32 19:00:04 632.0 45 1 5368715100 5368709100 1907871 486528 1 951130 10451140608 0 5 cp t 1
job_1375727917363_0008 18:49:32 19:00:17 645.0 42 1 5368715100 5368709100 1348156 566563 1 899370 10392104960 0 2 cp t 1
job_1375727917363_0006 18:49:31 19:05:01 930.0 43 1 5368715100 5368709100 1654423 874712 1 931450 10428444672 0 3 cp t 1
job_1375727917363_0010 18:49:33 19:00:42 669.0 43 1 5368715100 5368709100 2415994 469293 1 1099520 10277888000 0 3 cp t 1
job_1375727917363_0007 18:49:31 19:05:58 987.0 43 1 5368715100 5368709100 1310172 920904 1 939280 10412253184 0 3 cp t 1
job_1375727917363_0009 18:49:32 19:00:04 632.0 45 1 5368715100 5368709100 1907871 486528 1 951130 10451140608 0 5 cp t 1
job_1375735390366_0010 20:54:59 21:07:26 747.0 43 1 5368715100 5368709100 2185735 526803 1 1075660 10267996160 0 3 cp t 2
job_1375735390366_0009 20:54:59 21:06:00 661.0 48 1 5368715100 5368709100 2460547 501504 1 1003850 10345418752 0 8 cp t 2
job_1375735390366_0007 20:54:59 21:04:11 552.0 44 1 5368715100 5368709100 1694304 486150 1 901030 10367905792 0 4 cp t 2
job_1375735390366_0008 20:54:59 21:06:56 717.0 44 1 5368715100 5368709100 2105086 617715 1 972760 10242453504 0 4 cp t 2
job_1375735390366_0006 20:54:58 21:03:59 541.0 41 1 5368715100 5368709100 1338001 504842 1 867690 10491240448 0 1 cp t 2
job_1375735390366_0010 20:54:59 21:07:26 747.0 43 1 5368715100 5368709100 2185735 526803 1 1075660 10267996160 0 3 cp t 2
job_1375735390366_0009 20:54:59 21:06:00 661.0 48 1 5368715100 5368709100 2460547 501504 1 1003850 10345418752 0 8 cp t 2
job_1375735390366_0007 20:54:59 21:04:11 552.0 44 1 5368715100 5368709100 1694304 486150 1 901030 10367905792 0 4 cp t 2
job_1375735390366_0008 20:54:59 21:06:56 717.0 44 1 5368715100 5368709100 2105086 617715 1 972760 10242453504 0 4 cp t 2
job_1375735390366_0006 20:54:58 21:03:59 541.0 41 1 5368715100 5368709100 1338001 504842 1 867690 10491240448 0 1 cp t 2
job_1375731652952_0008 19:51:59 20:09:00 1021.0 42 1 5368715100 5368709100 1724703 929083 1 1013930 10365120512 0 2 cp t 3
job_1375731652952_0007 19:51:59 20:01:31 572.0 45 1 5368715100 5368709100 2081944 510168 1 910360 10268393472 0 5 cp t 3
job_1375731652952_0010 19:51:59 20:04:22 743.0 42 1 5368715100 5368709100 2368201 517970 1 1003720 10357518336 0 2 cp t 3
job_1375731652952_0009 19:51:59 20:03:03 664.0 49 1 5368715100 5368709100 3731908 495820 1 1013410 10121854976 0 9 cp t 3
job_1375731652952_0006 19:51:59 20:08:55 1016.0 41 1 5368715100 5368709100 1197555 982147 1 881830 10417496064 0 1 cp t 3
job_1375731652952_0008 19:51:59 20:09:00 1021.0 42 1 5368715100 5368709100 1724703 929083 1 1013930 10365120512 0 2 cp t 3
job_1375731652952_0007 19:51:59 20:01:31 572.0 45 1 5368715100 5368709100 2081944 510168 1 910360 10268393472 0 5 cp t 3
job_1375731652952_0010 19:51:59 20:04:22 743.0 42 1 5368715100 5368709100 2368201 517970 1 1003720 10357518336 0 2 cp t 3
job_1375731652952_0009 19:51:59 20:03:03 664.0 49 1 5368715100 5368709100 3731908 495820 1 1013410 10121854976 0 9 cp t 3
job_1375731652952_0006 19:51:59 20:08:55 1016.0 41 1 5368715100 5368709100 1197555 982147 1 881830 10417496064 0 1 cp t 3
job_1375733571363_0010 20:24:03 20:39:16 913.0 44 1 5368715100 5368709100 2479843 684817 1 1065050 10148401152 0 4 cp t 4
job_1375733571363_0007 20:24:01 20:37:42 821.0 46 1 5368715100 5368709100 2262176 758637 1 942930 10284146688 0 6 cp t 4
job_1375733571363_0008 20:24:01 20:34:48 647.0 44 1 5368715100 5368709100 2184057 544206 1 1018270 10287665152 0 4 cp t 4
job_1375733571363_0009 20:24:01 20:39:20 919.0 44 1 5368715100 5368709100 1871138 742532 1 983470 10346737664 0 4 cp t 4
job_1375733571363_0006 20:24:01 20:38:13 852.0 41 1 5368715100 5368709100 1221505 820352 1 882380 10427711488 0 1 cp t 4
job_1375733571363_0010 20:24:03 20:39:16 913.0 44 1 5368715100 5368709100 2479843 684817 1 1065050 10148401152 0 4 cp t 4
job_1375733571363_0007 20:24:01 20:37:42 821.0 46 1 5368715100 5368709100 2262176 758637 1 942930 10284146688 0 6 cp t 4
job_1375733571363_0008 20:24:01 20:34:48 647.0 44 1 5368715100 5368709100 2184057 544206 1 1018270 10287665152 0 4 cp t 4
job_1375733571363_0009 20:24:01 20:39:20 919.0 44 1 5368715100 5368709100 1871138 742532 1 983470 10346737664 0 4 cp t 4
job_1375733571363_0006 20:24:01 20:38:13 852.0 41 1 5368715100 5368709100 1221505 820352 1 882380 10427711488 0 1 cp t 4
job_1375729789783_0006 19:20:43 19:29:54 551.0 44 1 5368715100 5368709100 1439889 498184 1 889350 10383290368 0 4 cp t 5
job_1375729789783_0010 19:20:44 19:36:33 949.0 43 1 5368715100 5368709100 2148968 737239 1 1064380 10287165440 0 3 cp t 5
job_1375729789783_0008 19:20:44 19:36:31 947.0 41 1 5368715100 5368709100 1575643 819537 1 929800 10359869440 0 1 cp t 5
job_1375729789783_0009 19:20:44 19:36:49 965.0 45 1 5368715100 5368709100 1774477 798864 1 982120 10340941824 0 5 cp t 5
job_1375729789783_0007 19:20:44 19:36:22 938.0 44 1 5368715100 5368709100 2363614 841402 1 1005840 10376904704 0 4 cp t 5
job_1375729789783_0006 19:20:43 19:29:54 551.0 44 1 5368715100 5368709100 1439889 498184 1 889350 10383290368 0 4 cp t 5
