job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1376128223329_0006 10:06:49 10:23:24 995.0 40 1 5368715100 5368709100 2625399 964532 1 1085800 10203295744 0 0 cp f 5
job_1376128223329_0010 10:06:50 10:29:25 1355.0 40 1 5368715100 5368709100 2290894 878273 1 1188490 10161258496 0 0 cp f 5
job_1376128223329_0009 10:06:50 10:24:55 1085.0 40 1 5368715100 5368709100 5313406 829083 1 1260110 9945550848 0 0 cp f 5
job_1376128223329_0008 10:06:49 0 0 0 0 0 0 0 a 0 0 0 0 0 cp f 5
job_1376128223329_0007 10:06:49 0 0 40 4 5368715100 0 1938166 1496503 0 691170 10306932736 0 0 cp f 5
job_1376125050209_0010 09:14:15 09:45:08 1853.0 40 1 5368715100 5368709100 4956610 1500207 1 1253790 9898655744 0 0 cp f 6
job_1376125050209_0008 09:14:15 09:31:08 1013.0 40 1 5368715100 5368709100 2986203 868395 1 1170070 10217938944 0 0 cp f 6
job_1376125050209_0006 09:14:15 09:26:36 741.0 40 1 5368715100 5368709100 2061870 701476 1 1020600 10360262656 0 0 cp f 6
job_1376125050209_0009 09:14:15 09:44:57 1842.0 40 1 5368715100 5368709100 4630621 1607983 1 1287160 10057814016 0 0 cp f 6
job_1376125050209_0007 09:14:15 09:36:56 1361.0 40 1 5368715100 5368709100 3038115 1282038 1 1189240 10267168768 0 0 cp f 6
job_1376128223647_0008 10:06:50 10:33:43 1613.0 40 1 5368715100 5368709100 2152435 1436196 1 1079210 10319011840 0 0 cp f 7
job_1376128223647_0010 10:06:51 10:20:51 840.0 40 1 5368715100 5368709100 2420378 532877 1 1170690 10214567936 0 0 cp f 7
job_1376128223647_0009 10:06:51 10:42:53 2162.0 43 2 5368715100 5368709100 3072525 1939211 1 1162130 10275864576 25 3 cp f 7
job_1376128223647_0006 10:06:49 0 0 0 0 0 0 0 a 0 0 0 0 0 cp f 7
job_1376128223647_0007 10:06:50 10:20:23 813.0 40 1 5368715100 5368709100 2812712 680125 1 1202430 10230882304 0 0 cp f 7
job_1376125050165_0009 09:14:15 09:31:07 1012.0 40 1 5368715100 5368709100 4587953 777865 1 1256750 10130268160 0 0 cp f 8
job_1376125050165_0006 09:14:15 09:39:27 1512.0 40 1 5368715100 5368709100 3123393 1466978 1 1154660 10269458432 0 0 cp f 8
job_1376125050165_0010 09:14:16 09:45:26 1870.0 40 1 5368715100 5368709100 2803305 1523019 1 1239210 10184384512 0 0 cp f 8
job_1376125050165_0007 09:14:15 09:39:41 1526.0 40 1 5368715100 5368709100 2405422 1440734 1 1111890 10309808128 0 0 cp f 8
job_1376125050165_0008 09:14:15 09:45:10 1855.0 40 1 5368715100 5368709100 2230501 1714352 1 1189400 10326298624 0 0 cp f 8
