job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1377620683256_0009 16:41:59 16:55:02 783.0 47 10 5368715020 5368709100 3629180 3077834 1 1244370 12955377664 0 6 cp t 1
job_1377620683256_0008 16:41:59 16:50:58 539.0 40 14 5368715020 5368709100 2054566 2442490 1 1120940 13037305856 0 4 cp t 1
job_1377620683256_0007 16:41:59 16:52:50 651.0 46 10 5368715020 5368709100 3337902 3735968 1 1279140 13074489344 0 6 cp t 1
job_1377620683256_0006 16:41:59 16:48:43 404.0 45 10 5368715020 5368709100 2616631 2210792 1 1136010 12956930048 0 5 cp t 1
job_1377620683256_0010 16:41:59 16:55:18 799.0 44 10 5368715020 5368709100 2596818 1785468 1 1220540 12940161024 0 4 cp t 1
job_1377627450450_0006 18:34:31 18:42:50 499.0 46 11 5368715020 5368709100 2877766 2766466 1 1110860 12856500224 0 7 cp t 2
job_1377627450450_0008 18:34:32 18:46:13 701.0 42 10 5368715020 5368709100 3362303 2990464 1 1197440 12824104960 0 2 cp t 2
job_1377627450450_0007 18:34:31 18:43:07 516.0 46 10 5368715020 5368709100 2878142 2645341 1 1204880 13104332800 0 6 cp t 2
job_1377627450450_0009 18:34:32 18:46:09 697.0 43 10 5368715020 5368709100 2211813 2280933 1 1153850 13073690624 0 3 cp t 2
job_1377627450450_0010 18:34:32 18:47:04 752.0 45 12 5368715020 5368709100 3035244 1443359 1 1143600 12883906560 0 5 cp t 2
job_1377622962741_0008 17:19:44 17:30:59 675.0 45 10 5368715020 5368709100 2875680 3075206 1 1173330 12952416256 0 4 cp t 3
job_1377622962741_0010 17:19:44 17:31:44 720.0 45 10 5368715020 5368709100 4027562 1553444 1 1164580 12913270784 0 5 cp t 3
job_1377622962741_0007 17:19:44 17:26:16 392.0 43 12 5368715020 5368709100 2453934 2218755 1 1106520 13042647040 0 5 cp t 3
job_1377622962741_0009 17:19:44 17:31:10 686.0 44 10 5368715020 5368709100 2121892 2126504 1 1129930 13020618752 0 4 cp t 3
job_1377622962741_0006 17:19:44 17:27:11 447.0 45 10 5368715020 5368709100 2553330 2829802 1 1159230 12934840320 0 5 cp t 3
job_1377618432975_0009 16:04:37 16:16:56 739.0 43 11 5368715020 5368709100 2919338 2682910 1 1182920 13008162816 0 4 cp t 4
job_1377618432975_0008 16:04:37 16:16:00 683.0 40 13 5368715020 5368709100 2606917 3447162 1 1153800 12945170432 0 3 cp t 4
job_1377618432975_0007 16:04:37 16:15:38 661.0 43 13 5368715020 5368709100 2425836 3799878 1 1267010 12863672320 0 6 cp t 4
job_1377618432975_0006 16:04:37 16:13:10 513.0 46 10 5368715020 5368709100 3091646 2915543 1 1237690 12852228096 0 6 cp t 4
job_1377618432975_0010 16:04:37 16:17:14 757.0 42 10 5368715020 5368709100 2002762 986206 1 1013610 12850884608 0 2 cp t 4
job_1377625153889_0008 17:56:34 18:09:21 767.0 44 10 5368715020 5368709100 2722520 3170469 1 1192490 12809224192 0 4 cp t 5
job_1377625153889_0007 17:56:33 18:04:12 459.0 43 10 5368715020 5368709100 2680631 2194708 1 1204740 12913770496 0 3 cp t 5
job_1377625153889_0006 17:56:33 18:02:49 376.0 48 10 5368715020 5368709100 3002431 2650974 1 1136150 12883886080 0 7 cp t 5
job_1377625153889_0010 17:56:34 18:10:04 810.0 50 10 5368715020 5368709100 4796542 2385717 1 1101700 12925267968 0 10 cp t 5
job_1377625153889_0009 17:56:34 18:09:25 771.0 44 10 5368715020 5368709100 3014159 1962049 1 1147180 13022547968 0 4 cp t 5
job_1377634099291_0007 20:25:23 20:34:27 544.0 40 10 5368715020 5368709100 2005336 2637259 1 1094460 13116002304 0 0 cp f 1
job_1377634099291_0010 20:25:24 20:38:18 774.0 40 10 5368715020 5368709100 3895555 1765912 1 1123200 12866166784 0 0 cp f 1
job_1377634099291_0009 20:25:23 20:37:49 746.0 40 10 5368715020 5368709100 2673748 2198319 1 1169210 12911267840 0 0 cp f 1
job_1377634099291_0006 20:25:23 20:31:58 395.0 40 10 5368715020 5368709100 3300663 2670658 1 1196260 12779286528 0 0 cp f 1
job_1377634099291_0008 20:25:23 20:37:33 730.0 40 10 5368715020 5368709100 2777173 3414482 1 1282570 12959547392 0 0 cp f 1
job_1377631874432_0007 19:48:18 19:56:18 480.0 40 10 5368715020 5368709100 2580823 2422046 1 1214730 12948930560 0 0 cp f 2
job_1377631874432_0008 19:48:18 20:00:53 755.0 40 10 5368715020 5368709100 2621763 2810445 1 1242740 13019090944 0 0 cp f 2
job_1377631874432_0006 19:48:18 19:53:33 315.0 40 10 5368715020 5368709100 2546751 1952772 1 1124620 13049073664 0 0 cp f 2
job_1377631874432_0009 19:48:18 20:00:34 736.0 40 10 5368715020 5368709100 1797160 3086483 1 1079880 13013569536 0 0 cp f 2
job_1377631874432_0010 19:48:18 20:00:44 746.0 40 10 5368715020 5368709100 4171814 2349012 1 1186200 12731785216 0 0 cp f 2
job_1377629669451_0006 19:11:42 19:17:41 359.0 40 10 5368715020 5368709100 2838934 2423413 1 1162700 13007089664 0 0 cp f 3
