job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1375846832799_0009 03:51:42 03:58:29 407.0 44 5 5368715100 5368709100 2010817 903420 1 934350 11650646016 0 4 cp t 5
job_1375846832799_0008 03:51:42 03:58:30 408.0 44 5 5368715100 5368709100 2275287 1216730 1 1027370 11595636736 0 4 cp t 5
job_1375846832799_0007 03:51:42 03:57:09 327.0 40 5 5368715100 5368709100 1234006 1045255 1 857250 11705397248 0 0 cp t 5
job_1375853530505_0007 05:44:04 05:49:41 337.0 40 5 5368715100 5368709100 1930764 1012895 1 990170 11726999552 0 0 cp f 1
job_1375853530505_0009 05:44:04 05:51:28 444.0 40 5 5368715100 5368709100 1799405 912933 1 965940 11592331264 0 0 cp f 1
job_1375853530505_0008 05:44:04 05:50:02 358.0 40 5 5368715100 5368709100 1910813 1066021 1 963860 11549802496 0 0 cp f 1
job_1375853530505_0010 05:44:04 05:51:37 453.0 40 6 5368715100 5368709100 1506570 675148 1 955890 11629469696 0 0 cp f 1
job_1375853530505_0006 05:44:03 05:48:35 272.0 40 5 5368715100 5368709100 1298358 1053191 1 914710 11615424512 0 0 cp f 1
job_1375850847825_0010 04:58:36 05:06:24 468.0 40 5 5368715100 5368709100 1297429 678254 1 916380 11607728128 0 0 cp f 2
job_1375850847825_0008 04:58:36 05:06:30 474.0 40 5 5368715100 5368709100 1443695 1333196 1 930710 11554955264 0 0 cp f 2
job_1375850847825_0007 04:58:35 05:04:43 368.0 40 5 5368715100 5368709100 1662743 1416875 1 919000 11677659136 0 0 cp f 2
job_1375850847825_0009 04:58:36 05:06:22 466.0 41 5 5368715100 5368709100 1938630 1147252 1 991540 11527450624 0 0 cp f 2
job_1375850847825_0006 04:58:35 05:05:01 386.0 40 5 5368715100 5368709100 1428888 1322244 1 941290 11769212928 0 0 cp f 2
job_1375849493774_0010 04:36:16 04:43:38 442.0 40 5 5368715100 5368709100 1709236 606193 1 936070 11548717056 0 0 cp f 3
job_1375849493774_0006 04:36:04 04:41:19 315.0 40 5 5368715100 5368709100 1702792 951367 1 858720 11560787968 0 0 cp f 3
job_1375849493774_0008 04:36:16 04:43:11 415.0 40 6 5368715100 5368709100 1672512 1149094 1 1009510 11621564416 0 0 cp f 3
job_1375849493774_0007 04:36:16 04:42:39 383.0 40 5 5368715100 5368709100 2112784 1194850 1 936010 11600334848 0 0 cp f 3
job_1375849493774_0009 04:36:16 04:43:31 435.0 40 5 5368715100 5368709100 1914157 963474 1 965490 11564584960 0 0 cp f 3
job_1375848160068_0007 04:13:43 04:19:53 370.0 40 5 5368715100 5368709100 1719264 1040000 1 949290 11589742592 0 0 cp f 4
job_1375848160068_0010 04:13:45 04:21:04 439.0 40 5 5368715100 5368709100 1670063 574164 1 929910 11540127744 0 0 cp f 4
job_1375848160068_0009 04:13:44 04:20:57 433.0 40 5 5368715100 5368709100 1645976 985114 1 933450 11626475520 0 0 cp f 4
job_1375848160068_0008 04:13:44 04:20:12 388.0 40 5 5368715100 5368709100 1985844 1259524 1 969380 11634573312 0 0 cp f 4
job_1375848160068_0006 04:13:43 04:19:11 328.0 40 6 5368715100 5368709100 1259383 1029293 1 841120 11711131648 0 0 cp f 4
