job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1377657787239_0006 03:00:21 03:13:52 811.0 40 10 5368715020 5368709100 2730088 3639407 1 1198090 12974587904 0 0 fs f 1
job_1377657787239_0008 03:00:21 03:12:43 742.0 40 10 5368715020 5368709100 1655709 2932291 1 1178940 12878684160 0 0 fs f 1
job_1377657787239_0007 03:00:21 03:12:05 704.0 40 10 5368715020 5368709100 1761888 2963655 1 1174460 12934316032 0 0 fs f 1
job_1377660121830_0007 03:39:14 03:50:35 681.0 40 10 5368715020 5368709100 1932207 2647649 1 1193500 13012930560 0 0 fs f 2
job_1377660121830_0006 03:39:14 03:52:56 822.0 40 10 5368715020 5368709100 2124205 3622533 1 1192860 13059137536 0 0 fs f 2
job_1377660121830_0009 03:39:14 03:53:25 851.0 40 10 5368715020 5368709100 2264982 3426894 1 1206850 12952854528 0 0 fs f 2
job_1377660121830_0008 03:39:14 03:53:37 863.0 40 10 5368715020 5368709100 3097840 3331552 1 1224530 12889882624 0 0 fs f 2
job_1377660121830_0010 03:39:15 03:53:08 833.0 40 10 5368715020 5368709100 1573695 3063500 1 1150230 13085724672 0 0 fs f 2
job_1377662472109_0009 04:18:17 04:31:18 781.0 40 12 5368715020 5368709100 2152466 2571395 1 1177580 12960292864 0 2 fs f 3
job_1377662472109_0007 04:18:17 04:31:14 777.0 40 10 5368715020 5368709100 1867840 3862649 1 1223210 13070241792 0 0 fs f 3
job_1377662472109_0006 04:18:16 04:32:25 849.0 40 10 5368715020 5368709100 2485972 4076017 1 1188870 13026660352 0 0 fs f 3
job_1377662472109_0008 04:18:17 04:32:45 868.0 40 10 5368715020 5368709100 2423414 3659251 1 1152710 12986900480 0 0 fs f 3
job_1377662472109_0010 04:18:17 04:32:40 863.0 40 10 5368715020 5368709100 2001184 3110810 1 1184990 12996616192 0 0 fs f 3
job_1377655376463_0009 02:20:32 02:33:04 752.0 40 10 5368715020 5368709100 1694459 2980251 1 1182480 13042774016 0 0 fs f 4
job_1377655376463_0010 02:20:32 02:33:10 758.0 40 10 5368715020 5368709100 2628631 2781693 1 1171550 12913299456 0 0 fs f 4
