2013-08-20 18:19:15,626	HEARTBEAT	hadoop-999-6
2013-08-20 18:19:15,861	HEARTBEAT	hadoop-999-3
2013-08-20 18:19:15,955	HEARTBEAT	hadoop-999-2
2013-08-20 18:19:16,020	HEARTBEAT	hadoop-999-4
2013-08-20 18:19:16,343	HEARTBEAT	hadoop-999-5
2013-08-20 18:19:16,645	HEARTBEAT	hadoop-999-6
2013-08-20 18:19:16,876	HEARTBEAT	hadoop-999-3
2013-08-20 18:19:16,879	HEARTBEAT	hadoop-999-7
2013-08-20 18:19:16,966	HEARTBEAT	hadoop-999-2
2013-08-20 18:19:17,033	HEARTBEAT	hadoop-999-4
2013-08-20 18:19:17,360	HEARTBEAT	hadoop-999-5
2013-08-20 18:19:17,645	HEARTBEAT	hadoop-999-6
2013-08-20 18:19:17,880	HEARTBEAT	hadoop-999-3
2013-08-20 18:19:17,892	HEARTBEAT	hadoop-999-7
2013-08-20 18:19:17,970	HEARTBEAT	hadoop-999-2
2013-08-20 18:19:18,038	HEARTBEAT	hadoop-999-4
2013-08-20 18:19:18,365	HEARTBEAT	hadoop-999-5
2013-08-20 18:19:18,650	HEARTBEAT	hadoop-999-6
2013-08-20 18:19:18,884	HEARTBEAT	hadoop-999-3
2013-08-20 18:19:18,895	HEARTBEAT	hadoop-999-7
2013-08-20 18:19:18,974	HEARTBEAT	hadoop-999-2
2013-08-20 18:19:19,041	HEARTBEAT	hadoop-999-4
2013-08-20 18:19:19,368	HEARTBEAT	hadoop-999-5
2013-08-20 18:19:19,653	HEARTBEAT	hadoop-999-6
2013-08-20 18:19:19,888	HEARTBEAT	hadoop-999-3
2013-08-20 18:19:19,899	HEARTBEAT	hadoop-999-7
2013-08-20 18:19:19,978	HEARTBEAT	hadoop-999-2
2013-08-20 18:19:20,048	HEARTBEAT	hadoop-999-4
2013-08-20 18:19:20,372	HEARTBEAT	hadoop-999-5
2013-08-20 18:19:20,658	HEARTBEAT	hadoop-999-6
2013-08-20 18:19:20,892	HEARTBEAT	hadoop-999-3
2013-08-20 18:19:20,902	HEARTBEAT	hadoop-999-7
2013-08-20 18:19:20,981	HEARTBEAT	hadoop-999-2
2013-08-20 18:19:21,053	HEARTBEAT	hadoop-999-4
2013-08-20 18:19:21,377	HEARTBEAT	hadoop-999-5
2013-08-20 18:19:21,662	HEARTBEAT	hadoop-999-6
