job_ID              start_time  end_time job_d mp rd  r_bytes   w_bytes   mp_t    rd_t  ?  cpu_t  mem_amnt  fs kt s sp rn
job_1375787780979_0010 11:31:18 11:55:56 1478.0 40 1 5368715100 5368709100 3682733 1140616 1 1064950 10163318784 0 0 cp f 3
job_1375787780979_0009 11:31:18 11:47:54 996.0 40 1 5368715100 5368709100 3982631 770630 1 1082210 10199752704 1 0 cp f 3
job_1375787780979_0007 11:31:18 11:55:48 1470.0 40 1 5368715100 5368709100 4106109 1398159 1 1064260 10252951552 0 0 cp f 3
job_1375785385159_0010 10:51:11 11:07:21 970.0 40 1 5368715100 5368709100 2471546 644038 1 1005930 10281566208 0 0 cp f 4
job_1375785385159_0006 10:51:10 11:06:31 921.0 40 1 5368715100 5368709100 2251709 883845 1 954940 10273390592 0 0 cp f 4
job_1375785385159_0009 10:51:10 11:09:29 1099.0 40 1 5368715100 5368709100 3151416 831299 1 1062500 10178039808 0 0 cp f 4
job_1375785385159_0008 10:51:10 11:04:31 801.0 40 1 5368715100 5368709100 3268275 636395 1 1049580 10163027968 0 0 cp f 4
job_1375785385159_0007 10:51:10 11:09:06 1076.0 40 1 5368715100 5368709100 2489834 972114 1 991820 10255892480 0 0 cp f 4
job_1375782580656_0006 10:04:00 10:24:11 1211.0 40 1 5368715100 5368709100 4484385 1152695 1 1033180 10258194432 1 0 cp f 5
job_1375782580656_0010 10:04:01 10:29:25 1524.0 40 1 5368715100 5368709100 3731206 1173731 1 1105910 10120101888 0 0 cp f 5
job_1375782580656_0009 10:04:00 10:29:33 1533.0 40 1 5368715100 5368709100 3013944 1304471 1 1068570 10193272832 0 0 cp f 5
job_1375782580656_0008 10:04:00 10:15:43 703.0 40 1 5368715100 5368709100 1984753 568687 1 1003060 10328469504 0 0 cp f 5
job_1375782580656_0007 10:04:00 10:18:49 889.0 40 1 5368715100 5368709100 1617307 808002 1 906640 10315218944 0 0 cp f 5
job_1375798322776_0009 14:27:33 14:52:43 1510.0 50 1 5368715100 5368709100 4684133 1228791 1 1064220 10148519936 0 10 fs t 1
job_1375798322776_0006 14:27:32 14:41:10 818.0 49 1 5368715100 5368709100 3286365 751306 1 995170 10215469056 0 9 fs t 1
job_1375798322776_0010 14:27:33 14:48:38 1265.0 46 1 5368715100 5368709100 3109618 894498 1 1089560 10195783680 0 6 fs t 1
job_1375798322776_0008 14:27:32 14:39:11 699.0 44 1 5368715100 5368709100 3497985 532857 1 1024250 10212765696 0 4 fs t 1
job_1375798322776_0007 14:27:32 14:52:57 1525.0 42 1 5368715100 5368709100 2103868 1438755 1 959140 10328735744 0 2 fs t 1
job_1375792971633_0007 12:57:53 13:14:25 992.0 48 1 5368715100 5368709100 3139986 901110 1 1033000 10250096640 0 7 fs t 2
job_1375792971633_0009 12:57:54 13:11:23 809.0 46 1 5368715100 5368709100 3491504 548373 1 1052460 10208165888 0 6 fs t 2
job_1375792971633_0008 12:57:54 13:14:08 974.0 48 1 5368715100 5368709100 2868411 854600 1 1003410 10242211840 0 8 fs t 2
job_1375792971633_0010 12:57:55 13:12:31 876.0 44 1 5368715100 5368709100 3216915 504876 1 1055810 10153537536 0 3 fs t 2
job_1375792971633_0006 12:57:53 13:11:13 800.0 45 1 5368715100 5368709100 2071431 756703 1 889950 10405421056 0 5 fs t 2
job_1375790571517_0006 12:17:23 12:34:53 1050.0 43 1 5368715100 5368709100 2192350 1006139 1 983420 10270695424 0 3 fs t 3
job_1375790571517_0010 12:17:36 12:35:56 1100.0 46 1 5368715100 5368709100 3461962 715466 1 1056200 10206539776 0 6 fs t 3
job_1375790571517_0007 12:17:23 12:34:28 1025.0 49 1 5368715100 5368709100 3976195 904540 1 1042820 10204782592 0 9 fs t 3
job_1375790571517_0009 12:17:35 12:35:00 1045.0 46 1 5368715100 5368709100 3048886 788246 1 1028430 10196561920 0 5 fs t 3
job_1375790571517_0008 12:17:23 12:30:38 795.0 45 1 5368715100 5368709100 2840879 636429 1 1007660 10219786240 0 5 fs t 3
job_1375801191162_0006 15:14:07 15:31:02 1015.0 43 1 5368715100 5368709100 2372628 978610 1 990200 10289582080 0 3 fs t 4
job_1375801191162_0008 15:14:07 15:31:29 1042.0 45 1 5368715100 5368709100 3206136 875322 1 1057950 10152677376 0 5 fs t 4
job_1375801191162_0009 15:14:07 15:38:19 1452.0 44 1 5368715100 5368709100 3175108 1168708 1 1060360 10142568448 0 4 fs t 4
job_1375801191162_0007 15:14:07 15:38:03 1436.0 46 1 5368715100 5368709100 3686159 1358176 1 1067420 10148544512 0 5 fs t 4
job_1375801191162_0010 15:14:08 15:34:43 1235.0 45 1 5368715100 5368709100 3462516 845955 1 1069710 10164523008 0 5 fs t 4
job_1375795278929_0008 13:35:13 13:47:28 735.0 43 1 5368715100 5368709100 3319717 594950 1 1015840 10290913280 0 3 fs t 5
job_1375795278929_0007 13:35:13 14:04:54 1781.0 47 1 5368715100 5368709100 3088623 1697714 1 1059600 10277621760 0 5 fs t 5
job_1375795278929_0010 13:35:14 14:04:37 1763.0 43 1 5368715100 5368709100 2250070 1426548 1 1117370 10231365632 0 3 fs t 5
job_1375795278929_0009 13:35:14 14:05:05 1791.0 51 1 5368715100 5368709100 4955775 1552784 1 1104250 10132193280 0 11 fs t 5
job_1375795278929_0006 13:35:13 14:04:11 1738.0 42 1 5368715100 5368709100 1517302 1701663 1 932760 10352295936 0 2 fs t 5
job_1375814052133_0009 18:48:03 19:08:42 1239.0 40 2 5368715100 5368709100 4254291 1006948 1 1081300 10126278656 0 0 fs f 1
job_1375814052133_0007 18:48:03 19:05:29 1046.0 40 1 5368715100 5368709100 2741120 951337 1 1009080 10236334080 0 0 fs f 1
job_1375814052133_0008 18:48:03 19:05:22 1039.0 40 1 5368715100 5368709100 3372332 890157 1 1100570 10150379520 0 0 fs f 1
job_1375814052133_0010 18:48:03 19:02:57 894.0 40 1 5368715100 5368709100 2191670 540392 1 1033360 10188472320 0 0 fs f 1
